INFO 2025-10-03 19:42:01,618 basehttp 26680 792 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,620 basehttp 26680 12028 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,621 basehttp 26680 18304 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,623 basehttp 26680 18304 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,623 basehttp 26680 5620 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:42:01,639 basehttp 26680 5620 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:42:29,890 basehttp 26680 5620 "POST /admin/core/dailyquiz/add/ HTTP/1.1" 302 0
INFO 2025-10-03 19:42:29,913 basehttp 26680 5620 "GET /admin/core/dailyquiz/add/ HTTP/1.1" 200 17979
INFO 2025-10-03 19:42:29,936 basehttp 26680 5620 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:43:13,096 basehttp 26680 5620 "POST /admin/core/dailyquiz/add/ HTTP/1.1" 302 0
INFO 2025-10-03 19:43:13,120 basehttp 26680 5620 "GET /admin/core/dailyquiz/ HTTP/1.1" 200 18479
INFO 2025-10-03 19:43:13,134 basehttp 26680 5620 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-10-03 19:43:13,135 basehttp 26680 12028 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:43:13,140 basehttp 26680 5620 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-10-03 19:43:13,143 basehttp 26680 18304 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:43:21,634 autoreload 28608 21168 Watching for file changes with StatReloader
INFO 2025-10-03 19:43:23,179 basehttp 28608 25560 "GET / HTTP/1.1" 200 12586
INFO 2025-10-03 19:45:18,653 autoreload 29936 30420 Watching for file changes with StatReloader
INFO 2025-10-03 19:45:20,440 basehttp 28608 30544 "GET / HTTP/1.1" 200 12586
INFO 2025-10-03 19:45:31,119 basehttp 28608 30544 "GET /register.html HTTP/1.1" 200 22278
WARNING 2025-10-03 19:45:31,149 log 28608 30544 Not Found: /css/styles.css
WARNING 2025-10-03 19:45:31,150 basehttp 28608 30544 "GET /css/styles.css HTTP/1.1" 404 6725
INFO 2025-10-03 19:49:50,403 autoreload 18628 24932 Watching for file changes with StatReloader
INFO 2025-10-03 19:49:52,897 basehttp 18628 26188 "GET / HTTP/1.1" 200 12586
WARNING 2025-10-03 19:49:53,175 log 18628 26188 Not Found: /favicon.ico
WARNING 2025-10-03 19:49:53,176 basehttp 18628 26188 "GET /favicon.ico HTTP/1.1" 404 6716
INFO 2025-10-03 19:56:37,509 basehttp 18628 2752 "GET /register.html HTTP/1.1" 200 22278
WARNING 2025-10-03 19:56:37,535 log 18628 2752 Not Found: /css/styles.css
WARNING 2025-10-03 19:56:37,535 basehttp 18628 2752 "GET /css/styles.css HTTP/1.1" 404 6725
ERROR 2025-10-03 19:57:09,347 log 18628 2752 Internal Server Error: /api/auth/register/
Traceback (most recent call last):
  File "D:\Crack_It_1\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Crack_It_1\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Crack_It_1\venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Crack_It_1\venv\Lib\site-packages\django\views\generic\base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Crack_It_1\venv\Lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
